ANGELEGT_AM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,VERSUCH,ERFASSUNGSGRUND,ART_DES_FAHRRADS_Fahrrad,ART_DES_FAHRRADS_Herrenfahrrad,ART_DES_FAHRRADS_Kinderfahrrad,ART_DES_FAHRRADS_Lastenfahrrad,ART_DES_FAHRRADS_Mountainbike,ART_DES_FAHRRADS_Rennrad,ART_DES_FAHRRADS_diverse FahrrÃ¤der,DELIKT_Keller- und Bodeneinbruch,TATZEIT_ANFANG_YEAR,TATZEIT_ANFANG_MONTH
2023-05-08,0.43939250947471353,2023-05-08,17,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,5
2022-06-03,-0.679395186694804,2022-06-03,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,6
2022-01-07,0.8123217415312194,2022-01-06,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,1
2023-10-23,0.2529278934464606,2023-10-21,9,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,True,False,False,True,2023,10
2023-11-13,-1.9846474988925744,2023-11-13,9,0,Einfacher Diebstahl von FahrrÃ¤dern,False,False,False,False,False,True,False,False,2023,11
2022-07-19,0.9987863575594723,2022-07-19,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,7
2022-12-24,0.2529278934464606,2022-12-24,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,12
2022-10-30,-0.679395186694804,2022-10-30,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,10
2023-11-06,0.43939250947471353,2023-11-04,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,11
2022-02-14,1.1852509735877252,2022-02-07,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,2
2022-08-15,-1.2387890347795627,2022-08-01,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,8
2023-08-30,0.43939250947471353,2023-08-30,17,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,8
2022-08-22,0.8123217415312194,2022-08-19,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,8
2023-10-05,-2.1711121149208275,2023-10-05,4,0,Einfacher Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2023,10
2022-10-21,0.8123217415312194,2022-10-19,22,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,10
2022-06-26,-2.544041346977333,2022-06-25,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,6
2022-10-15,0.2529278934464606,2022-10-15,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,10
2022-08-07,-2.3575767309490803,2022-08-07,2,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,8
2022-10-13,-1.4252536508078157,2022-10-13,16,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,True,False,False,False,False,False,True,2022,10
2023-08-06,0.43939250947471353,2023-08-06,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,8
2023-03-20,-1.2387890347795627,2023-03-20,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2023,3
2022-09-11,-2.730505963005586,2022-09-11,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,9
2022-05-26,1.371715589615978,2022-05-26,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,True,False,2022,5
2022-01-29,0.9987863575594723,2022-01-28,23,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,1
2022-03-05,0.9987863575594723,2022-03-05,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,3
2022-02-21,-0.49293057066655105,2022-02-14,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,2
2022-07-28,1.371715589615978,2022-07-27,23,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,7
2022-12-09,-2.730505963005586,2022-12-09,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,True,False,2022,12
2023-05-31,0.06646327741820769,2023-05-31,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,5
2023-04-02,1.371715589615978,2023-04-02,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,4
2023-01-22,-1.0523244187513099,2023-01-21,15,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,False,False,False,True,2023,1
2022-07-30,0.8123217415312194,2022-07-29,21,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2022,7
2022-06-19,0.9987863575594723,2022-06-16,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,6
2023-10-25,0.43939250947471353,2023-10-25,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,10
2022-07-03,0.06646327741820769,2022-07-03,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,7
2023-08-06,-0.865859802723057,2023-08-06,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,8
2022-11-16,-1.2387890347795627,2022-11-15,17,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,11
2023-04-08,1.1852509735877252,2023-04-08,8,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,False,True,False,True,2023,4
2023-04-04,-0.679395186694804,2023-04-04,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,4
2022-04-08,-0.12000133861004524,2022-04-08,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2022,4
2022-07-22,1.371715589615978,2022-07-22,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,7
2023-11-13,0.2529278934464606,2023-11-13,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2023,11
2022-06-16,1.1852509735877252,2022-06-14,11,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,6
2023-09-23,-1.0523244187513099,2023-09-23,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,9
2023-06-22,1.371715589615978,2023-06-17,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,6
2022-10-31,-1.6117182668360686,2022-10-30,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,10
2022-01-25,-0.49293057066655105,2022-01-25,8,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,False,False,True,True,2022,1
2022-07-01,-0.679395186694804,2022-06-30,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,6
2023-08-12,-1.9846474988925744,2023-08-12,4,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,True,False,2023,8
2023-08-10,0.06646327741820769,2023-08-10,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,8
2023-04-04,-0.679395186694804,2023-04-04,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2023,4
2023-10-15,-0.12000133861004524,2023-10-15,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,10
2023-01-30,1.1852509735877252,2023-01-05,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,1
2023-10-24,0.2529278934464606,2023-10-24,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,10
2023-10-02,-1.4252536508078157,2023-09-28,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,9
2022-04-18,0.9987863575594723,2022-04-16,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,4
2022-01-26,0.43939250947471353,2022-01-26,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,1
2022-07-20,1.371715589615978,2022-07-19,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,7
2023-11-09,-1.6117182668360686,2023-11-09,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,11
2022-10-05,0.43939250947471353,2022-10-05,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2022,10
2022-09-06,0.8123217415312194,2022-09-05,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,9
2023-05-23,0.8123217415312194,2023-05-23,8,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,True,False,False,False,False,False,False,True,2023,5
2022-08-29,-0.49293057066655105,2022-08-18,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,8
2022-10-11,0.9987863575594723,2022-10-11,6,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,10
2022-06-07,0.9987863575594723,2022-06-05,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2022,6
2022-02-10,1.1852509735877252,2022-01-25,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,1
2023-07-01,-0.12000133861004524,2023-06-28,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,6
2022-04-28,-1.0523244187513099,2022-04-28,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,4
2022-04-15,-0.49293057066655105,2022-04-01,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,4
2023-07-13,-1.0523244187513099,2023-07-09,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2022-11-30,-1.0523244187513099,2022-11-30,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,11
2023-09-12,0.6258571255029665,2023-09-11,22,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,9
2022-06-30,0.9987863575594723,2022-06-30,9,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,False,False,False,True,2022,6
2023-10-28,0.06646327741820769,2023-10-28,15,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,10
2022-06-27,0.6258571255029665,2022-06-23,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,6
2023-02-14,0.06646327741820769,2023-02-13,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,2
2023-05-15,1.371715589615978,2023-05-13,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,5
2023-05-16,-0.12000133861004524,2023-05-14,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,5
2023-09-24,0.2529278934464606,2023-09-15,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,9
2023-07-11,0.2529278934464606,2023-07-11,6,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,False,False,False,True,2023,7
2022-06-15,-1.2387890347795627,2022-06-15,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,6
2022-09-09,0.2529278934464606,2022-09-04,6,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,9
2023-05-01,0.8123217415312194,2023-04-30,21,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2023,4
2023-07-13,-1.4252536508078157,2023-07-12,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2022-12-04,-0.865859802723057,2022-12-03,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2022,12
2022-05-28,0.06646327741820769,2022-05-27,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,True,False,False,False,False,False,2022,5
2023-11-05,0.43939250947471353,2023-11-04,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,True,False,False,2023,11
2023-07-03,-1.0523244187513099,2023-07-03,14,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,7
2022-03-11,0.6258571255029665,2022-03-11,18,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,3
2023-01-16,-1.0523244187513099,2023-01-16,13,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2023,1
2022-09-04,0.43939250947471353,2022-09-04,19,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,9
2023-07-19,-1.4252536508078157,2023-07-19,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,7
2022-04-21,-1.0523244187513099,2022-04-21,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,4
2023-02-21,1.1852509735877252,2023-02-21,21,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,2
2022-06-30,0.43939250947471353,2022-06-27,11,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,6
2022-05-26,0.6258571255029665,2022-05-26,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,5
2022-01-09,1.371715589615978,2022-01-08,22,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,False,False,False,False,True,False,False,True,2022,1
2022-07-29,1.1852509735877252,2022-07-26,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,True,False,2022,7
2022-02-28,-1.7981828828643216,2022-02-27,23,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,2
2023-09-08,-1.2387890347795627,2023-09-04,21,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,9
2023-01-16,-1.4252536508078157,2023-01-16,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,1
2023-08-23,0.43939250947471353,2023-08-23,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,8
2022-10-25,0.9987863575594723,2022-10-24,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,10
2023-08-03,1.371715589615978,2023-08-03,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,8
2023-04-20,0.8123217415312194,2023-04-17,6,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,4
2022-04-06,0.06646327741820769,2022-04-06,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,4
2022-08-03,-2.544041346977333,2022-08-03,1,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2022,8
2023-06-03,0.6258571255029665,2023-06-02,18,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,6
2022-10-27,0.9987863575594723,2022-10-26,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,10
2022-09-04,0.9987863575594723,2022-09-01,22,0,Einfacher Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,9
2023-09-10,0.43939250947471353,2023-09-09,23,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,9
2022-02-06,0.06646327741820769,2022-02-06,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,2
2023-10-07,0.43939250947471353,2023-09-25,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,9
2023-01-19,0.9987863575594723,2023-01-18,23,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2023,1
2022-10-04,-1.6117182668360686,2022-10-04,15,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2022,10
2022-06-16,-1.4252536508078157,2022-06-16,9,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,True,False,False,2022,6
2022-09-15,0.43939250947471353,2022-09-14,20,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2022,9
2022-07-05,0.06646327741820769,2022-07-05,16,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,7
2023-03-31,0.2529278934464606,2023-03-30,10,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,3
2023-06-13,0.8123217415312194,2023-06-13,7,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,True,False,False,False,False,False,False,False,2023,6
2023-08-30,-0.49293057066655105,2023-08-30,12,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,True,False,False,False,2023,8
2023-02-24,-2.1711121149208275,2023-02-24,3,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,True,False,False,False,False,False,False,2023,2
2022-04-16,0.2529278934464606,2022-04-16,11,0,Sonstiger schwerer Diebstahl in/aus Keller/Boden von FahrrÃ¤dern,True,False,False,False,False,False,False,True,2022,4
2022-06-21,0.9987863575594723,2022-06-21,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,6
2022-07-21,0.9987863575594723,2022-07-21,8,0,Sonstiger schwerer Diebstahl von FahrrÃ¤dern,False,False,False,False,False,False,False,False,2022,7
